review_id	review_text	review_author	review_url	review_domain	review_date	category	is_fake
review_12864	"Alerj aprova 10 sessões para defesa do impeachment de Witzel  

o comissão especial assembleia legislativo rir janeiro alerj analisar o processar impeachment governador wilson witzel aprovar hoje o retomar prazo sessão o defeso governador o decisão publicar amanhã diário oficial legislativo e haver intimação witzel o decisão obter voto total parlamentar integrante comissão ausência o comissão contar representante representação casar dia o comissão suspender o contagem prazo defeso governador o informação superior tribunal justiçar stj embasaram o investigação witzel notificar dia junho advogar o início processar impeachment alerj o notificação witzel prazo sessão plenário apresentar defeso contagem suspenso o decisão comissão tomar dia seguinte notificação o d prazo apresentação defeso o comissão especial sessão elaborar parecer o denúncia levar o plenário"		https://noticias.uol.com.br/ultimas-noticias/agencia-brasil/2020/07/06/comissao-do-impeachment-de-witzel-aprova-retomada-do-prazo-de-defesa.htm	uol.com.br	06/07/2020	política	-1
review_04995	"É muito prematuro pensar em voltar a treinar e jogar, afirma Parreira  

técnico tetracampeonato mundial seleção brasileiro carlos alberto parreira acreditar o bolar voltar o rolar brasil convidar jogar aberto d quinta-feira o ex-treinador acreditar o discussão retornar treinamento e campeonato prematuro o país alcançar o picar epidemiar coronavírus evidente o gente sentir danar e principalmente futebol e o vidar danar o gente acompanhar o acontecer brasil chegar picar morte pessoa infectar achar prematuro o gente pensar voltar o treinar e jogar o segurança o importância vidar pessoa ligar o gente aguardar falar parreira voltar campeonato portão fechar o ex-técnico reprovar e futebol público achar tristeza dever acontecer completar"		https://www.uol.com.br/esporte/futebol/ultimas-noticias/2020/04/30/coronavirus-parreira-futebol.htm	uol.com.br	30/04/2020	saúde	-1
review_04969	"Ministério da Saúde anuncia apoio psicológico para servidores do SUS  

o ministério saudar anunciar hoje lançar serviço psicológico o profissional único saudar sus atuando combater o o coronavírus o ministério o medir reconhecimento necessidade o profissional trabalhar intenso e risco contaminação o serviço disponibilizar teleconsulta médico enfermeiro fisioterapeuta fonoaudiólogos nutricionista biomédico e farmacêutico envolvido enfrentamento doença o canal telefônico serviço divulgar maio o teleconsulta feito videochamada o profissional cadastrar e escolher o horário atendimento o trabalhar tratar sintoma depressão ansiedade estresse e irritabilidade acordar o ministério r$ 2,3 milhão investir programar"		https://noticias.uol.com.br/ultimas-noticias/agencia-brasil/2020/04/22/ministerio-da-saude-anuncia-apoio-psicologico-para-servidores-do-sus.htm	uol.com.br	22/04/2020	saúde	-1
review_19550	"Veja o que é #FATO ou #FAKE nas declarações da médica Nise Yamaguchi na CPI da Covid
A oncologista e imunologista é considerada peça-chave para esclarecer a proposta discutida no Palácio do Planalto de mudar a bula da cloroquina.
o médico nise yamaguchi prestar depoimento n terça-feira 1º cpi covid senado o equipar fato fake checar principal declaração “encontro privar o presidente bolsonaro”"	Roney Domingos, Gabriel Morais, Vinícius Cassela e Marcelo Gomes, G1, O Globo, TV Globo e GloboNews	https://g1.globo.com/fato-ou-fake/noticia/2021/06/01/veja-o-que-e-fato-ou-fake-nas-declaracoes-da-medica-nise-yamaguchi-na-cpi-da-covid.ghtml	globo.com	01/06/2021	saúde	1
review_19550	"Veja o que é #FATO ou #FAKE nas declarações da médica Nise Yamaguchi na CPI da Covid
A oncologista e imunologista é considerada peça-chave para esclarecer a proposta discutida no Palácio do Planalto de mudar a bula da cloroquina.
o médico nise yamaguchi prestar depoimento n terça-feira 1º cpi covid senado o equipar fato fake checar principal declaração “o amapá nó índice mundo mortalidade ”"	Roney Domingos, Gabriel Morais, Vinícius Cassela e Marcelo Gomes, G1, O Globo, TV Globo e GloboNews	https://g1.globo.com/fato-ou-fake/noticia/2021/06/01/veja-o-que-e-fato-ou-fake-nas-declaracoes-da-medica-nise-yamaguchi-na-cpi-da-covid.ghtml	globo.com	01/06/2021	saúde	1
review_19550	"Veja o que é #FATO ou #FAKE nas declarações da médica Nise Yamaguchi na CPI da Covid
A oncologista e imunologista é considerada peça-chave para esclarecer a proposta discutida no Palácio do Planalto de mudar a bula da cloroquina.
o médico nise yamaguchi prestar depoimento n terça-feira 1º cpi covid senado o equipar fato fake checar principal declaração “existir pessoa vacinar principalmente vasculites – comer o casar umar síndrome raynaud”"	Roney Domingos, Gabriel Morais, Vinícius Cassela e Marcelo Gomes, G1, O Globo, TV Globo e GloboNews	https://g1.globo.com/fato-ou-fake/noticia/2021/06/01/veja-o-que-e-fato-ou-fake-nas-declaracoes-da-medica-nise-yamaguchi-na-cpi-da-covid.ghtml	globo.com	01/06/2021	saúde	1
review_19550	"Veja o que é #FATO ou #FAKE nas declarações da médica Nise Yamaguchi na CPI da Covid
A oncologista e imunologista é considerada peça-chave para esclarecer a proposta discutida no Palácio do Planalto de mudar a bula da cloroquina.
o médico nise yamaguchi prestar depoimento n terça-feira 1º cpi covid senado o equipar fato fake checar principal declaração “utilizar o hidroxicloroquina utilizar o prerrogativa nó o méxico”"	Roney Domingos, Gabriel Morais, Vinícius Cassela e Marcelo Gomes, G1, O Globo, TV Globo e GloboNews	https://g1.globo.com/fato-ou-fake/noticia/2021/06/01/veja-o-que-e-fato-ou-fake-nas-declaracoes-da-medica-nise-yamaguchi-na-cpi-da-covid.ghtml	globo.com	01/06/2021	saúde	1
review_19550	"Veja o que é #FATO ou #FAKE nas declarações da médica Nise Yamaguchi na CPI da Covid
A oncologista e imunologista é considerada peça-chave para esclarecer a proposta discutida no Palácio do Planalto de mudar a bula da cloroquina.
o médico nise yamaguchi prestar depoimento n terça-feira 1º cpi covid senado o equipar fato fake checar principal declaração “haver anúncio universidade europeu nó milhão morte abril ano passar”"	Roney Domingos, Gabriel Morais, Vinícius Cassela e Marcelo Gomes, G1, O Globo, TV Globo e GloboNews	https://g1.globo.com/fato-ou-fake/noticia/2021/06/01/veja-o-que-e-fato-ou-fake-nas-declaracoes-da-medica-nise-yamaguchi-na-cpi-da-covid.ghtml	globo.com	01/06/2021	saúde	1
review_06715	"Talibã mata diversos homens fuzilados no Afeganistão em 2021, mostra vídeo #boato 

Talibã mata diversos homens fuzilados no Afeganistão em 2021, mostra vídeo #boato
versão o talibã começar o “ julgamento ” coletivos o sentença forte versão cena forte vídeo mostrar membro talibã executar vário homem pelotão fuzilamento"	Carol Lira	https://www.boatos.org/religiao/taliba-mata-homens-fuzilados-afeganistao.html	boatos.org	21/08/2021	entretenimento	1
review_12412	"É falso que repasses aos estados tenham relação com número de notificações  

falso afirmação enfermeiro rir janeiro vídeo publicar dia junho corpo vítima covid-19 vendido milhão governo estadual e municipal afirmar erroneamente óbito registrar o doença motivo o projeto verificar o união disponibilizar verba usá-las o combater o o vírus hospital campanha e comprar equipamento proteção ações haver o infectar e morto repasses.procurado o ministério público federal mpf rir janeiro informar haver investigação envolver fraude óbito covid-19 o polícia federal divulgar informação investigação andamento haver citação apuração envolver temer o polícia civil rir janeiro e o ministério público rir janeiro mp-rj manifestar"	Do UOL, em São Paulo*	https://noticias.uol.com.br/comprova/ultimas-noticias/2020/06/22/e-falso-que-repasses-aos-estados-tenham-relacao-com-numero-de-notificacoes.htm	uol.com.br	22/06/2020	brasil	1
review_11780	"Foto de militares trabalhando em obra de transposição do rio São Francisco foi tirada no governo Dilma  

fotografia membro exército brasileiro executar obrar largamente compartilhar rede social o junho juntamente o alegação o o presidente jair bolsonaro o mídia esconder referência recente inauguração trecho transposição rir francisco o imagem entanto datar o país governar presidente dilma rousseff pt o mídia divulgar o exercíto trabalhar obrar transposição rir bolsonaro esconder adiantar o internet o comunicação mundo sic indicar o legendar publicação facebook compartilhar o dia junho capturar tela feito junho publicação facebook imagem reprodução d redar social o fotografia circular descrição semelhante twitter"		https://noticias.uol.com.br/ultimas-noticias/afp/2020/07/01/foto-de-militares-trabalhando-em-obra-de-transposicao-do-rio-sao-francisco-foi-tirada-no-governo-dilma.htm	uol.com.br	01/07/2020	política	-1
review_13043	"Vendedora de 25 anos morre de covid 2 semanas após dar à luz um bebê em SP  

o vendedor andressa josefa santo morrer conhecer claro o filho recém-nascida ficar semana internar e intubada s pressa virtude complicação covid-19 internar leito uti santo sp andressa grávido apresentar sintoma covid-19 abril ficar isolamento domiciliar início tratamento internar semana comorbidade o quadrar saudar andressa agravar e o equipar médico optar s pressa o beber nascer dia maio gestação e levar rapidamente uti neonatal"	Naian Lopes	https://noticias.uol.com.br/saude/ultimas-noticias/redacao/2021/05/22/vendedora-de-25-anos-morre-de-covid-duas-semanas-apos-dar-luz-a-bebe-em-sp.htm	uol.com.br	22/05/2021	saúde	-1
review_00461	"Líder do governo no Congresso espera que Rodrigues deixe vice-liderança  

O líder do governo no Congresso Nacional, Eduardo Gomes (MDB-TO), afirmou hoje esperar que o senador Chico Rodrigues (DEM-RR) se afaste da vice-liderança do governo no Senado. A Polícia Federal encontrou dinheiro na cueca e nas nádegas de Rodrigues ontem, durante operação em Boa Vista que apura desvios de recursos públicos destinados ao combate à pandemia de covid-19. ""Acredito que ele se afaste da vice-liderança para apresentar a defesa dele. É um movimento natural"", disse Gomes. Não há defesa nenhuma que faça do governo ou qualquer outra coisa que seja mais importante do que ele fazer a dele própria. Temos de torcer para que isso ocorra e acho que vai ocorrerEduardo Gomes (MDB-TO), líder do governo no Congresso"	Luciana Amaral	https://noticias.uol.com.br/politica/ultimas-noticias/2020/10/15/lider-do-governo-no-congresso-espera-que-rodrigues-deixe-vice-lideranca.htm	uol.com.br	15/10/2020	política	-1
review_01193	"Rio registra 147 mortes por covid-19 em 24h; total de óbitos chega a 23.887  

o secretariar estadual saudar ses informar hoje morte covid-19 notificar horar o total óbito o início pandemia chegar o 23.887 o haver morte aguardar resultar exames.ao 391.350 pessoa teste positivo o covid-19 rir janeiro horar confirmar 1.457 casos.apenas capital 151.893 pessoa infectar"	Marcio Dolzan	https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2020/12/15/rio-registra-147-mortes-por-covid-19-em-24h-total-de-obitos-chega-a-23887.htm	uol.com.br	15/12/2020	saúde	-1
review_14404	"Vice do PT critica Lindbergh por sugerir retirada de Tatto e apoio a Boulos  

o vice-presidente nacional pt washington quaquá criticar o declaração ex-senador e candidatar o vereador rir janeiro lindbergh pt-rj o sugestão frente amplo esquerdo pleito prefeitura paulo semana passar lindbergh entrevisto o o site brasil sugerir jilmar tatto pt desistir candidatura apoiar guilherme boulos psol capital paulista quaquá o direção trabalhador receber o declaração o vice-presidente legendar considerar o comentário desrespeitoso o tatto candidato psol prefeitura rir renata souza lindbergh sugerir união esquerdo capital fluminense rir renata desistir apoiar benedita silvar pt ruim receber o pt tradição paulo forçar o tatto subir boulos o candidatar laranjeira bairro rir tatto popular afirmar quaquá o o jornal o globo pesquisar ibope tatto aparecer intenção votar boulos"		https://noticias.uol.com.br/eleicoes/2020/10/14/vice-do-pt-critica-lindbergh-por-sugerir-retirada-de-tatto-e-apoio-a-boulos.htm	uol.com.br	14/10/2020	política	-1
